0,0,0,0.189978889,-0.029541822,0.347591999,-0.146428668,0.48839193,-0.246350589,0.62097544,-0.263724273,0.28291604,-0.460219887,0.363342389,-0.635611254,0.40219372,-0.751800528,0.42653362,-0.856481565,0.156868809,-0.509731137,0.163621368,-0.733801804,0.16270839,-0.876748801,0.158130634,-1,0.034992636,-0.502736683,0.027619597,-0.708231378,0.024096881,-0.836025786,0.023009229,-0.955323956,-0.082269547,-0.447990275,-0.092347533,-0.611341136,-0.096264702,-0.714145552,-0.090139244,-0.817735626
0,0,0,0.188805735,-0.04321611,0.346820152,-0.154458627,0.485416363,-0.249264396,0.615062783,-0.276563963,0.288199271,-0.477067137,0.375381503,-0.645183953,0.415781121,-0.758275826,0.441687252,-0.861305881,0.163635331,-0.524880312,0.172259748,-0.746283554,0.166891055,-0.881617391,0.157701604,-1,0.044896743,-0.517327159,0.038078148,-0.714176511,0.034301356,-0.839709926,0.031846016,-0.957949737,-0.068491626,-0.464786313,-0.080825714,-0.615389575,-0.084741179,-0.71266189,-0.081180647,-0.812421443
0,0,0,0.189317402,-0.050925893,0.345531049,-0.165171461,0.481700073,-0.261406142,0.607132527,-0.289209732,0.275714068,-0.483339417,0.351916811,-0.660570401,0.386445181,-0.773323234,0.411075526,-0.877220098,0.154622543,-0.526111341,0.161192115,-0.744663412,0.154583146,-0.880849024,0.143494935,-1,0.040063632,-0.51625058,0.03059775,-0.711430979,0.027283691,-0.836754879,0.023503583,-0.95444843,-0.068992704,-0.463620821,-0.079450328,-0.615028527,-0.080087502,-0.713491242,-0.074661768,-0.813417237
0,0,0,0.191140568,-0.053518228,0.348415371,-0.170179823,0.484768988,-0.265891767,0.610407037,-0.291609643,0.275053037,-0.485356658,0.34718249,-0.664464536,0.379202774,-0.777212621,0.402749789,-0.880805531,0.154091231,-0.52838351,0.160672327,-0.746546763,0.153764146,-0.882589752,0.142827553,-1,0.039902652,-0.519434608,0.030793255,-0.713250381,0.027926773,-0.837661827,0.024414653,-0.95300368,-0.068634156,-0.468244628,-0.078673609,-0.619000448,-0.080905181,-0.716928177,-0.077011237,-0.814846579
0,0,0,0.187831455,-0.055736889,0.343637522,-0.172624469,0.478662465,-0.26857545,0.602844843,-0.298291682,0.272121513,-0.488049694,0.339509472,-0.667867138,0.36821203,-0.779339092,0.389918935,-0.882166082,0.151703686,-0.530764485,0.157497165,-0.748009377,0.149489115,-0.882885416,0.138704336,-1,0.03795451,-0.521938501,0.027028492,-0.714734614,0.02368705,-0.837166466,0.020925406,-0.950581462,-0.069920652,-0.470933486,-0.078639764,-0.621060611,-0.07950277,-0.716107589,-0.07393812,-0.810882856
0,0,0,0.186872546,-0.056482574,0.343659372,-0.175813044,0.477032432,-0.272383991,0.598529236,-0.300963386,0.268252385,-0.490910869,0.328185977,-0.671109578,0.349204725,-0.784191465,0.363750272,-0.888492006,0.147425423,-0.531270967,0.151810299,-0.748378573,0.142469779,-0.882345046,0.130773338,-1,0.033714307,-0.520625791,0.023244635,-0.712430002,0.019761625,-0.83396487,0.016034936,-0.947834431,-0.07446809,-0.468894764,-0.081339529,-0.618437348,-0.082260821,-0.71262906,-0.077887965,-0.806502971
0,0,0,0.18520331,-0.056433136,0.342632794,-0.175557406,0.477437261,-0.27217988,0.601280817,-0.300719363,0.266736113,-0.491578382,0.327044348,-0.671654412,0.348558175,-0.784693511,0.364175729,-0.888874739,0.146683122,-0.530966165,0.150394005,-0.748280001,0.140603107,-0.882314566,0.129126017,-1,0.033572224,-0.519544987,0.022563164,-0.710916849,0.019422309,-0.831634407,0.017185253,-0.945899491,-0.074993369,-0.466900778,-0.08213109,-0.615523815,-0.082139094,-0.709250972,-0.076193217,-0.804103328
0,0,0,0.185994926,-0.057750732,0.343740278,-0.175677167,0.479462472,-0.272227456,0.603535182,-0.30124079,0.267688965,-0.492294693,0.3281281,-0.671840451,0.350801974,-0.783911728,0.368253493,-0.887723819,0.147768615,-0.532529308,0.152851938,-0.748234182,0.143999714,-0.882324549,0.133131356,-1,0.034278794,-0.521530964,0.0242989,-0.711643036,0.020872417,-0.831746738,0.018024401,-0.945041793,-0.074592274,-0.469237421,-0.080782019,-0.6181552,-0.079925368,-0.711330125,-0.073191155,-0.805016491
0,0,0,0.186029315,-0.057558174,0.343735217,-0.176613391,0.479698002,-0.273243497,0.603589131,-0.303048305,0.268127441,-0.491877425,0.329886687,-0.670867375,0.353497108,-0.782962748,0.371850007,-0.886924,0.149239025,-0.532063447,0.153718666,-0.747647671,0.145459928,-0.882019053,0.135477533,-1,0.03666143,-0.521015996,0.026416954,-0.710691368,0.023946933,-0.83091268,0.022210064,-0.944907846,-0.071768552,-0.468387317,-0.079128307,-0.617496271,-0.079044542,-0.712443329,-0.072801849,-0.808702859
0,0,0,0.186831304,-0.058279135,0.34261054,-0.179821265,0.475510347,-0.274941697,0.598323476,-0.303096526,0.268669525,-0.488201878,0.329534995,-0.670199827,0.353913564,-0.784539247,0.371108908,-0.88930401,0.149346184,-0.528409904,0.153496867,-0.746387199,0.145413386,-0.881630783,0.134961394,-1,0.035479391,-0.518627495,0.025575371,-0.711373318,0.023429814,-0.833855396,0.02208679,-0.949134765,-0.075716312,-0.467623276,-0.086643767,-0.620681356,-0.089107587,-0.71978037,-0.08494701,-0.820250579
0,0,0,0.182839212,-0.060818927,0.336858489,-0.180064398,0.468702032,-0.272906358,0.591137286,-0.299317642,0.262384155,-0.492497392,0.32184526,-0.672167549,0.346686025,-0.784892581,0.365305693,-0.889184173,0.142844705,-0.532439599,0.146003216,-0.748873447,0.137887253,-0.882401088,0.128891342,-1,0.028808968,-0.521865396,0.018216208,-0.713416483,0.014750884,-0.835707428,0.013272253,-0.950846173,-0.082724663,-0.469210214,-0.092986027,-0.619483806,-0.095233017,-0.71723146,-0.09086533,-0.816029521
0,0,0,0.18264705,-0.062463164,0.336892306,-0.180492864,0.468682919,-0.273593523,0.591848827,-0.301340226,0.259032348,-0.492523043,0.321723348,-0.670956694,0.347400883,-0.783575168,0.365227486,-0.888315558,0.139816886,-0.53201863,0.143415803,-0.748887127,0.134508837,-0.882394053,0.122794105,-1,0.026623513,-0.520825459,0.015141927,-0.711074064,0.010670644,-0.831706381,0.006983755,-0.945722643,-0.083794919,-0.467563047,-0.092557194,-0.616146976,-0.09251713,-0.711796128,-0.086792387,-0.808559239
0,0,0,0.182998252,-0.06176153,0.337377092,-0.178708563,0.469518879,-0.271127439,0.592726424,-0.300914282,0.263011013,-0.491666673,0.329736293,-0.66880442,0.356721521,-0.781386989,0.374481736,-0.885336407,0.143868229,-0.531247397,0.149262643,-0.748443487,0.140750013,-0.882899796,0.128148361,-1,0.030594218,-0.519763566,0.021498477,-0.710624046,0.018526673,-0.83106323,0.015104288,-0.943999758,-0.080018192,-0.466065414,-0.087463334,-0.615433068,-0.08711197,-0.711985565,-0.081625581,-0.809150202
0,0,0,0.186818811,-0.060810138,0.342517876,-0.178860478,0.473498759,-0.27383883,0.595700906,-0.301787422,0.265898188,-0.490293687,0.33301792,-0.668278993,0.360699386,-0.781775171,0.379256774,-0.886282258,0.145669341,-0.530296559,0.150962537,-0.748400336,0.143314346,-0.882723046,0.13212633,-1,0.03178026,-0.519503143,0.021569019,-0.711194559,0.018604767,-0.832977327,0.015877165,-0.947118205,-0.07884515,-0.466924886,-0.088259194,-0.618054884,-0.089471044,-0.715836511,-0.08509646,-0.813808077
0,0,0,0.186725964,-0.06452992,0.343494951,-0.185211342,0.475800279,-0.278114364,0.599417013,-0.305120868,0.266347163,-0.490734985,0.332169093,-0.669985106,0.360250453,-0.783247748,0.379550923,-0.887900021,0.146132129,-0.530810948,0.152214631,-0.749156109,0.145121491,-0.883136939,0.134933859,-1,0.031961029,-0.520890013,0.022269801,-0.713108263,0.019261175,-0.835603083,0.017430433,-0.95019794,-0.079513987,-0.468762445,-0.089215524,-0.620933293,-0.091415082,-0.719694749,-0.088005864,-0.818883359
0,0,0,0.186583751,-0.067814084,0.338909942,-0.192730597,0.469012487,-0.28831119,0.592626286,-0.319295912,0.262897797,-0.491249426,0.327972316,-0.670048515,0.355836545,-0.783486784,0.374863829,-0.887528251,0.142977095,-0.530291333,0.147259184,-0.748463911,0.140056656,-0.882938009,0.130261446,-1,0.029044034,-0.52021243,0.018219059,-0.712899873,0.015164725,-0.837061998,0.014039546,-0.95236557,-0.081829838,-0.468635262,-0.095268495,-0.621701396,-0.099575226,-0.722514088,-0.097736508,-0.823225176
0,0,0,0.211797349,-0.11651983,0.353593398,-0.287290803,0.44547571,-0.451644111,0.560535624,-0.559071744,0.309239954,-0.562923136,0.359191516,-0.739971394,0.369275416,-0.841577093,0.38050753,-0.935207174,0.176270011,-0.597737099,0.187336366,-0.788358259,0.18245649,-0.899144596,0.1848917,-1,0.046674347,-0.583498588,0.043074514,-0.757244878,0.052354927,-0.849867056,0.077646791,-0.937222355,-0.085217051,-0.534460299,-0.093339238,-0.674386137,-0.078212485,-0.755905944,-0.047118086,-0.83388015
0,0,0,0.225753587,-0.125030097,0.368079656,-0.290126297,0.450715398,-0.466658363,0.553331927,-0.596844797,0.312180817,-0.571868118,0.367650729,-0.743210516,0.381536042,-0.843763473,0.397874749,-0.948644735,0.181912077,-0.607035328,0.194722733,-0.781949707,0.19583657,-0.892148702,0.208254847,-1,0.050257583,-0.589459617,0.049309528,-0.751633805,0.062781264,-0.841617301,0.091793792,-0.925339249,-0.085165594,-0.537326538,-0.093618267,-0.675605136,-0.078059202,-0.757342528,-0.043918407,-0.831548695
0,0,0,0.231443873,-0.122725685,0.370798247,-0.299956769,0.448501801,-0.490797226,0.542886914,-0.631502988,0.320798539,-0.584161315,0.371747789,-0.759888325,0.383426704,-0.864882332,0.396910964,-0.962026436,0.184593608,-0.622306025,0.195856699,-0.808471771,0.19973463,-0.918295455,0.216375169,-1,0.049012943,-0.605613299,0.045682101,-0.779504426,0.058663939,-0.86649625,0.088675249,-0.912153587,-0.092166375,-0.552622002,-0.110222264,-0.698871192,-0.092423435,-0.776832413,-0.052362473,-0.822411812
0,0,0,0.259369357,-0.134632925,0.416622593,-0.320973707,0.475837982,-0.533035351,0.553341131,-0.694243359,0.355626063,-0.63453517,0.406982278,-0.82032006,0.41753653,-0.926929104,0.419334288,-0.996794726,0.204710848,-0.674112578,0.223262231,-0.880407066,0.223528103,-0.972940946,0.234489127,-1,0.052503658,-0.655542761,0.048997979,-0.851291651,0.051576218,-0.930551362,0.071651004,-0.919556584,-0.11163527,-0.598160181,-0.127761601,-0.769433449,-0.099492185,-0.842582238,-0.051812146,-0.843922507
